gvkey,datadate,fyear,ni,at,dltt,sic,ceoann,gender,becameceo_year,female_ceo,board_size,nationality_mix,gender_ratio,roa,ln_assets,leverage,ceo_tenure,sic1,sp1500
001111,2002-03-31,2001,52.238,556.887,3.122,7372,,FEMALE,,1,,,,0.09380359031545,6.322362346814449,0.005606164266718383,,7,
001111,2002-03-31,2001,,,3.122,7372,,FEMALE,,1,,,,,,,,7,
001111,2003-03-31,2002,66.18,704.816,2.671,7372,,FEMALE,,1,,,,0.0938968468366212,6.557936775839891,0.0037896415518376423,,7,
001111,2003-03-31,2002,59.003,703.07,2.671,7372,,FEMALE,,1,,,,0.0839219423386007,6.555456460111046,0.0037990527259021143,,7,
001111,2004-03-31,2003,77.715,968.817,0.0,7372,,FEMALE,,1,,,,0.0802163876149985,6.876075739566347,0.0,,7,
001111,2004-03-31,2003,74.098,966.22,0.0,7372,,FEMALE,,1,,,,0.07668853884208565,6.873391551554177,0.0,,7,
001111,2005-03-31,2004,138.335,1306.963,0.0,7372,,FEMALE,,1,,,,0.1058446184015921,7.175461404118692,0.0,,7,
001111,2005-03-31,2004,135.057,1305.919,0.0,7372,,FEMALE,,1,,,,0.10341912476960667,7.174662286473457,0.0,,7,
001111,2006-03-31,2005,40.251,1418.255,0.0,7372,,FEMALE,,1,,,,0.028380650870259577,7.257182521671994,0.0,,7,1.0
001111,2006-03-31,2005,40.251,1418.255,0.0,7372,,FEMALE,,1,,,,0.028380650870259577,7.257182521671994,0.0,,7,1.0
001111,2007-03-31,2006,85.787,1793.947,0.0,7372,,FEMALE,,1,,,,0.04782025332966917,7.492173499261494,0.0,,7,1.0
001111,2007-03-31,2006,85.787,1793.947,0.0,7372,,FEMALE,,1,,,,0.04782025332966917,7.492173499261494,0.0,,7,1.0
001111,2008-03-31,2007,344.883,2530.673,0.0,7372,,FEMALE,,1,,,,0.1362811394439345,7.836240554252875,0.0,,7,1.0
001111,2008-03-31,2007,344.883,2530.673,0.0,7372,,FEMALE,,1,,,,0.1362811394439345,7.836240554252875,0.0,,7,1.0
001115,2000-09-30,2000,-1.229,218.615,,3844,,,,,,,,-0.005621755140315166,5.387312191869542,,,3,
001117,2000-12-31,2000,-1.428,18.422,6.353,3663,,,,,,,,-0.0775160134621648,2.913545602566044,0.34485940723048525,,3,
001117,2000-12-31,2000,,,,3663,,,,,,,,,,,,3,
001117,2001-12-31,2001,0.122,17.623,6.998,3663,,,,,,,,0.006922771378312432,2.8692048670822325,0.3970947057822164,,3,
001117,2001-12-31,2001,,,,3663,,,,,,,,,,,,3,
001117,2002-12-31,2002,-3.631,12.856,3.15,3663,,,,,,,,-0.28243621655258244,2.5538106284352113,0.24502177971375233,,3,
001117,2002-12-31,2002,,,,3663,,,,,,,,,,,,3,
001117,2003-12-31,2003,0.868,12.229,1.272,3663,,,,,,,,0.07097882083571838,2.503810180207233,0.10401504620165182,,3,
001117,2003-12-31,2003,,,,3663,,,,,,,,,,,,3,
001117,2004-12-31,2004,7.877,19.693,0.0,3663,,,,,,,,0.3165216400478596,2.980263242650059,0.0,,3,
001117,2004-12-31,2004,,,,3663,,,,,,,,,,,,3,
001117,2005-12-31,2005,10.292,31.116,0.0,3663,,,,,,,,0.3165216400478596,3.4377221563445275,0.0,,3,
001117,2005-12-31,2005,,,,3663,,,,,,,,,,,,3,
001117,2006-12-31,2006,3.427,35.306,0.0,3663,,,,,,,,0.09706565456296382,3.5640529211670913,0.0,,3,
001117,2006-12-31,2006,,,,3663,,,,,,,,,,,,3,
001117,2007-12-31,2007,1.846,30.145,0.0,3663,,,,,,,,0.06123735279482501,3.406019071941369,0.0,,3,
001117,2007-12-31,2007,,,,3663,,,,,,,,,,,,3,
001117,2008-12-31,2008,-1.626,30.622,1.5,3663,,,,,,,,-0.05309907909346221,3.4217187048829034,0.04898439030762197,,3,
001117,2008-12-31,2008,,,,3663,,,,,,,,,,,,3,
001117,2009-12-31,2009,2.363,31.421,0.0,3663,,,,,,,,0.0752044810795328,3.447476459182883,0.0,,3,
001117,2009-12-31,2009,,,,3663,,,,,,,,,,,,3,
001117,2010-12-31,2010,-0.66,34.792,2.0,3663,,,,,,,,-0.018969878132904117,3.5493874752953376,0.05748447919061853,,3,
001117,2010-12-31,2010,,,,3663,,,,,,,,,,,,3,
001119,2000-12-31,2000,,,,6726,,,,,,,,,,,,6,
001119,2001-12-31,2001,,,,6726,,,,,,,,,,,,6,
001119,2002-12-31,2002,,,,6726,,,,,,,,,,,,6,
001119,2003-12-31,2003,,,,6726,,,,,,,,,,,,6,
001119,2004-12-31,2004,,,,6726,,,,,,,,,,,,6,
001119,2005-12-31,2005,,,,6726,,,,,,,,,,,,6,
001119,2006-12-31,2006,,,,6726,,,,,,,,,,,,6,
001119,2007-12-31,2007,,,,6726,,,,,,,,,,,,6,
001119,2008-12-31,2008,,,,6726,,,,,,,,,,,,6,
001119,2009-12-31,2009,,,,6726,,,,,,,,,,,,6,
001119,2010-12-31,2010,,,,6726,,,,,,,,,,,,6,
001121,2000-12-31,2000,8.84,448.044,11.9,5172,,,,,,,,0.019730205069144996,6.104891441877992,0.026559891439233648,,5,
001121,2001-12-31,2001,-4.569,227.027,11.475,5172,,,,,,,,-0.02012535953873328,5.425068953139554,0.05054464887436296,,5,
001121,2001-12-31,2001,,,,5172,,,,,,,,,,,,5,
001121,2002-12-31,2002,1.452,202.12,11.475,5172,,,,,,,,0.007183851177518305,5.3088615804237085,0.056773204037205614,,5,
001121,2002-12-31,2002,,,,5172,,,,,,,,,,,,5,
001121,2003-12-31,2003,3.102,210.261,11.475,5172,,,,,,,,0.014753092584930159,5.348349616152736,0.054575028179262915,,5,
001121,2003-12-31,2003,,,,5172,,,,,,,,,,,,5,
001121,2004-12-31,2004,8.608,238.854,11.475,5172,,,,,,,,0.03603875170606312,5.475852486608031,0.048041900072847844,,5,
001121,2004-12-31,2004,,,,5172,,,,,,,,,,,,5,
001121,2005-12-31,2005,17.641,312.662,11.475,5172,,,,,,,,0.05642195086067382,5.745122734853596,0.036700974214966965,,5,
001121,2005-12-31,2005,,,,5172,,,,,,,,,,,,5,
001121,2006-12-31,2006,10.483,289.287,3.0,5172,,,,,,,,0.036237369809220606,5.667419274919895,0.010370324280040238,,5,
001121,2006-12-31,2006,,,,5172,,,,,,,,,,,,5,
001121,2007-12-31,2007,17.056,357.075,0.0,5172,,,,,,,,0.04776587551634811,5.877945843748692,0.0,,5,
001121,2007-12-31,2007,,,,5172,,,,,,,,,,,,5,
001121,2008-12-31,2008,-5.572,210.926,0.0,5172,,,,,,,,-0.0264168476148033,5.351507361062142,0.0,,5,
001121,2008-12-31,2008,,,,5172,,,,,,,,,,,,5,
001121,2009-12-31,2009,4.149,249.401,0.0,5172,,,,,,,,0.0166358595194085,5.519062042860993,0.0,,5,
001121,2009-12-31,2009,,,,5172,,,,,,,,,,,,5,
001121,2010-12-31,2010,8.631,301.305,0.0,5172,,,,,,,,0.028645392542440383,5.7081230407546215,0.0,,5,
001121,2010-12-31,2010,,,,5172,,,,,,,,,,,,5,
001148,2000-09-30,2000,21.024,2088.889,21.0,6211,,,,,,,,0.010064680315708494,7.64438762467331,0.010053190954617501,,6,
001148,2000-09-30,2000,21.024,2088.889,21.0,6211,,,,,,,,0.010064680315708494,7.64438762467331,0.010053190954617501,,6,
001154,2000-12-31,2000,0.331,19.21,0.12,8711,,,,,,,,0.017230609057782405,2.955430976780465,0.006246746486205101,,8,
001154,2000-12-31,2000,0.331,19.21,0.12,8711,,,,,,,,0.017230609057782405,2.955430976780465,0.006246746486205101,,8,
001154,2001-12-31,2001,0.271,15.857,1.61,8711,,,,,,,,0.01709024405625276,2.7636110432074306,0.10153244623825441,,8,
001154,2001-12-31,2001,0.271,15.857,1.61,8711,,,,,,,,0.01709024405625276,2.7636110432074306,0.10153244623825441,,8,
001154,2002-12-31,2002,2.36,22.931,1.582,8711,,,,,,,,0.10291744799616238,3.132489706908851,0.06898957742793599,,8,
001154,2002-12-31,2002,2.36,22.931,1.582,8711,,,,,,,,0.10291744799616238,3.132489706908851,0.06898957742793599,,8,
001161,2000-12-31,2000,983.026,5767.735,1167.973,3674,CEO,MALE,1969-05-01,0,,,,0.1704353615414023,8.660034734774833,0.20250115513282077,31.0,3,
001161,2000-12-31,2000,,,,3674,CEO,MALE,1969-05-01,0,,,,,,,31.0,3,
001161,2001-12-31,2001,-60.581,5647.242,672.945,3674,CEO,MALE,1969-05-01,0,,,,-0.010727537442170887,8.638922563367672,0.1191634783846699,32.0,3,
001161,2001-12-31,2001,,,,3674,CEO,MALE,1969-05-01,0,,,,,,,32.0,3,
001161,2002-12-31,2002,-1303.012,5619.181,1779.837,3674,,MALE,1969-05-01,0,,,,-0.23188646174593772,8.63394120273079,0.3167431339193381,33.0,3,
001161,2002-12-31,2002,,,,3674,,MALE,1969-05-01,0,,,,,,,33.0,3,
001161,2003-12-31,2003,-274.49,7094.345,1899.674,3674,,MALE,1969-05-01,0,,,,-0.03869138024722508,8.867053266798345,0.2677729938422786,34.0,3,
001161,2003-12-31,2003,,,,3674,,MALE,1969-05-01,0,,,,,,,34.0,3,
001161,2004-12-31,2004,91.156,7844.21,1628.268,3674,,MALE,,0,,,,0.011620800565002722,8.967530959012946,0.2075757788228515,,3,
001161,2004-12-31,2004,,,,3674,,MALE,,0,,,,,,,,3,
001161,2005-12-31,2005,165.483,7287.779,1327.065,3674,,MALE,,0,,,,0.022706917978714776,8.89395411466004,0.182094572296992,,3,
001161,2005-12-31,2005,,,,3674,,MALE,,0,,,,,,,,3,
001161,2006-12-31,2006,-166.0,13147.0,3672.0,3674,,MALE,,0,,,,-0.012626454704495322,9.483948874696603,0.27930326310184833,,3,
001161,2006-12-31,2006,,,,3674,,MALE,,0,,,,,,,,3,
001161,2007-12-31,2007,-3379.0,11550.0,5031.0,3674,,MALE,,0,,,,-0.29255411255411257,9.35444071594994,0.4355844155844156,,3,
001161,2007-12-31,2007,,,,3674,,MALE,,0,,,,,,,,3,
001161,2008-12-31,2008,-3098.0,7675.0,4702.0,3674,,MALE,,0,,,,-0.40364820846905536,8.945723572455398,0.6126384364820847,,3,
001161,2008-12-31,2008,,,,3674,,MALE,,0,,,,,,,,3,
001161,2009-12-31,2009,376.0,9078.0,4252.0,3674,,MALE,,0,,,,0.041418814716898,9.113609183016411,0.46838510685172946,,3,
001161,2009-12-31,2009,,,,3674,,MALE,,0,,,,,,,,3,
001161,2010-12-31,2010,471.0,4964.0,2188.0,3674,,MALE,,0,,,,0.09488315874294924,8.509967146324499,0.44077356970185333,,3,
001161,2010-12-31,2010,,,,3674,,MALE,,0,,,,,,,,3,
001164,2000-12-31,2000,2534.0,85893.0,12494.0,4813,CEO,MALE,1985-04-01,0,,,,0.029501822034391625,11.360857614547074,0.1454600491308954,15.0,4,1.0
001164,2000-12-31,2000,-47802.0,44188.0,17184.0,4813,CEO,MALE,1985-04-01,0,,,,-1.0817869104734317,10.696208537992167,0.3888838598714583,15.0,4,1.0
001164,2001-12-31,2001,1407.0,91901.0,24533.0,4813,CEO,MALE,1985-04-01,0,,,,0.015309953101707272,11.428467189677395,0.26695030521974733,16.0,4,1.0
001164,2001-12-31,2001,-15598.0,33706.0,29310.0,4813,CEO,MALE,1985-04-01,0,,,,-0.4627662730671097,10.425431142035965,0.8695781166557883,16.0,4,1.0
001164,2002-12-31,2002,-9173.0,26536.0,1046.0,4813,,MALE,2002-12-01,0,,,,-0.3456813385589388,10.18625758062689,0.0394181489297558,0.0,4,1.0
001164,2002-12-31,2002,-9141.0,26762.0,1046.0,4813,,MALE,2002-12-01,0,,,,-0.3415664001195725,10.194738249864935,0.03908527015918093,0.0,4,1.0
001164,2003-12-31,2003,22211.0,27367.0,7117.0,4813,,FEMALE,,1,,,,0.3165216400478596,10.217093186966197,0.2600577337669456,,4,
001164,2003-12-31,2003,22426.0,27470.0,7117.0,4813,,FEMALE,,1,,,,0.3165216400478596,10.220849779089319,0.2590826356024754,,4,
001164,2004-12-31,2004,-4002.0,17060.0,5909.0,4813,,FEMALE,,1,,,,-0.23458382180539272,9.74449182104567,0.3463657678780774,,4,1.0
001164,2004-12-31,2004,-4002.0,17060.0,5909.0,4813,,FEMALE,,1,,,,-0.23458382180539272,9.74449182104567,0.3463657678780774,,4,1.0
001165,2000-09-30,2000,-2.68,11.639,15.695,9995,,,,,,,,-0.230260331643612,2.4543615279598394,1.3484835466964518,,9,
001165,2001-09-30,2001,-2.716,11.284,16.354,9995,,,,,,,,-0.24069478908188585,2.42338579313975,1.4493087557603686,,9,
001165,2002-09-30,2002,-2.537,8.96,16.265,9995,,,,,,,,-0.2831473214285714,2.1927702269868394,1.8152901785714284,,9,
001165,2003-09-30,2003,-1.126,8.507,1.099,9995,,,,,,,,-0.13236158457740682,2.1408893539937472,0.12918772775361467,,9,
001165,2004-09-30,2004,-0.955,7.533,0.935,9995,,,,,,,,-0.126775521040754,2.0192933688435577,0.12412053630691623,,9,
001165,2005-09-30,2005,-1.119,7.456,0.814,9995,,,,,,,,-0.1500804721030043,2.00901907738329,0.10917381974248926,,9,
001165,2005-09-30,2005,-1.119,,,9995,,,,,,,,,,,,9,
001165,2006-09-30,2006,0.483,8.607,0.0,9995,,,,,,,,0.056117113976995474,2.1525758256673373,0.0,,9,
001165,2006-09-30,2006,0.483,,,9995,,,,,,,,,,,,9,
001166,2000-12-31,2000,88.503,730.33,29.722,3559,,,,,,,,0.12118220530445141,6.593496486790971,0.04069667136773787,,3,
001166,2001-12-31,2001,5.428,673.864,126.793,3559,,,,,,,,0.00805503781178398,6.51302831013647,0.18815814467014116,,3,
001166,2002-12-31,2002,-31.31,685.552,123.554,3559,,,,,,,,-0.04567122552337386,6.530224353164027,0.18022557005157888,,3,
001166,2003-12-31,2003,-36.934,846.898,225.641,3559,,,,,,,,-0.04361091890640903,6.741580262370863,0.2664323212476591,,3,
001166,2004-12-31,2004,32.544,1115.306,261.75,3559,,,,,,,,0.029179435957486104,7.016884085704482,0.23468895531809206,,3,
001166,2005-12-31,2005,-47.625,961.935,271.406,3559,,,,,,,,-0.04950958224828081,6.868946880815348,0.2821458830378352,,3,
001166,2006-12-31,2006,45.311,1098.382,265.918,3559,,,,,,,,0.04125249685446411,7.001593466846797,0.24209974307663454,,3,
001166,2007-12-31,2007,89.045,1227.138,226.085,3559,,,,,,,,0.07256315100665126,7.112439907824352,0.18423763260529788,,3,
001166,2008-12-31,2008,25.626,1068.698,181.032,3559,,,,,,,,0.023978710543109464,6.974196364096518,0.16939490857099013,,3,
001166,2009-12-31,2009,-152.723,1220.656,299.401,3559,,,,,,,,-0.1251155116593045,7.1071436981338465,0.24527876813778823,,3,
001166,2010-12-31,2010,146.807,1611.012,179.291,3559,,,,,,,,0.09112719210036921,7.384617831938804,0.11129091527561558,,3,
001173,2001-01-31,2000,0.456,21.473,4.335,3812,,,,,,,,0.021235970753970105,3.066796331984995,0.2018814324966237,,3,
001173,2001-01-31,2000,,,,3812,,,,,,,,,,,,3,
001173,2002-01-31,2001,1.04,22.219,3.347,3812,,,,,,,,0.0468067869841127,3.100947778698301,0.1506368423421396,,3,
001173,2002-01-31,2001,,,,3812,,,,,,,,,,,,3,
001173,2003-01-31,2002,1.006,17.269,2.29,3812,,,,,,,,0.058254676009033536,2.848912986602533,0.13260756268457932,,3,
001173,2003-01-31,2002,,,,3812,,,,,,,,,,,,3,
001173,2004-01-31,2003,0.542,18.985,2.216,3812,,,,,,,,0.028548854358704242,2.9436491936837657,0.11672372925994208,,3,
001173,2004-01-31,2003,0.542,18.985,2.216,3812,,,,,,,,0.028548854358704242,2.9436491936837657,0.11672372925994208,,3,
001173,2005-01-31,2004,1.541,18.463,2.794,3812,,,,,,,,0.08346422574879488,2.9157687294136063,0.15132968639982666,,3,
001173,2005-01-31,2004,1.541,18.463,2.794,3812,,,,,,,,0.08346422574879488,2.9157687294136063,0.15132968639982666,,3,
001173,2006-01-31,2005,2.55,20.212,2.564,3812,,,,,,,,0.12616267563823472,3.006276487429662,0.12685533346526817,,3,
001173,2006-01-31,2005,2.55,20.212,2.564,3812,,,,,,,,0.12616267563823472,3.006276487429662,0.12685533346526817,,3,
001173,2007-01-31,2006,0.565,17.735,2.334,3812,,,,,,,,0.0318579080913448,2.8755400882255855,0.1316041725401748,,3,
001173,2007-01-31,2006,0.565,17.735,2.334,3812,,,,,,,,0.0318579080913448,2.8755400882255855,0.1316041725401748,,3,
001173,2008-01-31,2007,-3.381,21.38,0.0,3812,,,,,,,,-0.15813844714686623,3.062455905596899,0.0,,3,
001173,2008-01-31,2007,-3.381,21.38,0.0,3812,,,,,,,,-0.15813844714686623,3.062455905596899,0.0,,3,
001173,2009-01-31,2008,-5.327,17.761,0.0,3812,,,,,,,,-0.2999268059230899,2.8770050422851896,0.0,,3,
001173,2009-01-31,2008,-5.327,17.761,0.0,3812,,,,,,,,-0.2999268059230899,2.8770050422851896,0.0,,3,
001173,2010-01-31,2009,4.261,21.476,0.0,3812,,,,,,,,0.19840752467871114,3.066936032560323,0.0,,3,
001173,2010-01-31,2009,4.261,21.476,0.0,3812,,,,,,,,0.19840752467871114,3.066936032560323,0.0,,3,
001173,2011-01-31,2010,0.625,23.678,4.985,3812,,,,,,,,0.02639581045696427,3.164546346989445,0.21053298420474703,,3,
001173,2011-01-31,2010,0.625,23.678,4.985,3812,,,,,,,,0.02639581045696427,3.164546346989445,0.21053298420474703,,3,
001177,2000-12-31,2000,,47445.7,0.0,6324,,FEMALE,,1,,,,,10.767341178224617,0.0,,6,
001177,2000-12-31,2000,127.1,47445.7,0.0,6324,,FEMALE,,1,,,,0.0026788518242959847,10.767341178224617,0.0,,6,
001177,2001-12-31,2001,,43255.1,1591.3,6324,,FEMALE,,1,,,,,10.674870424483263,0.03678872549132935,,6,
001177,2001-12-31,2001,-279.6,43255.1,1591.3,6324,,FEMALE,,1,,,,-0.006463977658125863,10.674870424483263,0.03678872549132935,,6,
001177,2001-12-31,2001,,,,6324,,FEMALE,,1,,,,,,,,6,
001177,2002-12-31,2002,,40047.5,1633.2,6324,CEO,MALE,2000-09-15,0,,,,,10.597821528575638,0.040781571883388476,2.0,6,
001177,2002-12-31,2002,-2522.5,40047.5,1633.2,6324,CEO,MALE,2000-09-15,0,,,,-0.06298770210375179,10.597821528575638,0.040781571883388476,2.0,6,
001177,2002-12-31,2002,,,,6324,CEO,MALE,2000-09-15,0,,,,,,,2.0,6,
001177,2003-12-31,2003,,40950.2,1613.7,6324,CEO,MALE,2000-09-15,0,,,,,10.620111973274172,0.03940640094553873,3.0,6,
001177,2003-12-31,2003,933.8,40950.2,1613.7,6324,CEO,MALE,2000-09-15,0,,,,0.022803307431953936,10.620111973274172,0.03940640094553873,3.0,6,
001177,2003-12-31,2003,,,,6324,CEO,MALE,2000-09-15,0,,,,,,,3.0,6,
001177,2004-12-31,2004,,42133.7,1609.7,6324,CEO,MALE,2000-09-15,0,,,,,10.648603174520563,0.0382045725867892,4.0,6,
001177,2004-12-31,2004,2245.1,42133.7,1609.7,6324,CEO,MALE,2000-09-15,0,,,,0.05328513755022702,10.648603174520563,0.0382045725867892,4.0,6,
001177,2005-12-31,2005,,44364.6,1155.7,6324,CEO,MALE,2000-09-15,0,,,,,10.700197133112486,0.026050048912871975,5.0,6,
001177,2005-12-31,2005,1634.5,44364.6,1155.7,6324,CEO,MALE,2000-09-15,0,,,,0.03684243743885891,10.700197133112486,0.026050048912871975,5.0,6,
001177,2005-12-31,2005,,,,6324,CEO,MALE,2000-09-15,0,,,,,,,5.0,6,
001177,2006-12-31,2006,,47626.4,2442.3,6324,,MALE,2000-09-15,0,,,,,10.771142508322397,0.0512803823089715,6.0,6,
001177,2006-12-31,2006,1701.7,47626.4,2442.3,6324,,MALE,2000-09-15,0,,,,0.0357301832597047,10.771142508322397,0.0512803823089715,6.0,6,
001177,2006-12-31,2006,,,,6324,,MALE,2000-09-15,0,,,,,,,6.0,6,
001177,2007-12-31,2007,,50724.7,3138.5,6324,CEO,MALE,2006-02-01,0,,,,,10.834168250433056,0.06187320969862809,1.0,6,
001177,2007-12-31,2007,1831.0,50724.7,3138.5,6324,CEO,MALE,2006-02-01,0,,,,0.03609681279534428,10.834168250433056,0.06187320969862809,1.0,6,
001177,2007-12-31,2007,,,,6324,CEO,MALE,2006-02-01,0,,,,,,,1.0,6,
001177,2008-12-31,2008,,35852.5,3638.3,6324,CEO,MALE,2006-02-01,0,,,,,10.487168578603368,0.10147967366292449,2.0,6,
001177,2008-12-31,2008,1384.1,35852.5,3638.3,6324,CEO,MALE,2006-02-01,0,,,,0.03860539711317202,10.487168578603368,0.10147967366292449,2.0,6,
001177,2008-12-31,2008,,,,6324,CEO,MALE,2006-02-01,0,,,,,,,2.0,6,
001177,2009-12-31,2009,,38550.4,3639.5,6324,CEO,MALE,2006-02-01,0,,,,,10.559721755072534,0.09440887772889515,3.0,6,
001177,2009-12-31,2009,1276.5,38550.4,3639.5,6324,CEO,MALE,2006-02-01,0,,,,0.03311249688719183,10.559721755072534,0.09440887772889515,3.0,6,
001177,2009-12-31,2009,1276.5,,,6324,CEO,MALE,2006-02-01,0,,,,,,,3.0,6,
001177,2010-12-31,2010,,37739.4,3482.6,6324,,FEMALE,,1,,,,,10.538459920544971,0.09228021643163378,,6,
001177,2010-12-31,2010,1766.8,37739.4,3482.6,6324,,FEMALE,,1,,,,0.04681579463372496,10.538459920544971,0.09228021643163378,,6,
001177,2010-12-31,2010,1766.8,,,6324,,FEMALE,,1,,,,,,,,6,
001183,2001-01-31,2000,-47.283,39.066,0.0,4899,,MALE,,0,,,,-1.210336353862694,3.66525252348278,0.0,,4,
001183,2001-01-31,2000,-47.283,39.066,0.0,4899,,MALE,,0,,,,-1.210336353862694,3.66525252348278,0.0,,4,
001183,2002-01-31,2001,-14.268,20.534,0.0,4899,,,,,,,,-0.6948475698840948,3.022082048876773,0.0,,4,
001183,2002-01-31,2001,-14.268,20.534,0.0,4899,,,,,,,,-0.6948475698840948,3.022082048876773,0.0,,4,
001183,2003-01-31,2002,-0.109,18.712,0.0,4899,,MALE,2000-11-03,0,,,,-0.005825138948268491,2.9291650292818776,0.0,2.0,4,
001183,2003-01-31,2002,-0.109,18.712,0.0,4899,,MALE,2000-11-03,0,,,,-0.005825138948268491,2.9291650292818776,0.0,2.0,4,
001183,2004-01-31,2003,-2.982,30.916,11.794,4899,,MALE,2000-11-03,0,,,,-0.09645491007892354,3.4312738492446244,0.38148531504722477,3.0,4,
001183,2004-01-31,2003,-2.982,30.916,11.794,4899,,MALE,2000-11-03,0,,,,-0.09645491007892354,3.4312738492446244,0.38148531504722477,3.0,4,
001183,2005-01-31,2004,-3.164,28.089,11.475,4899,CEO,MALE,2000-11-03,0,,,,-0.11264195948591976,3.3353780406248617,0.40852290932393465,4.0,4,
001183,2005-01-31,2004,-3.164,28.089,11.475,4899,CEO,MALE,2000-11-03,0,,,,-0.11264195948591976,3.3353780406248617,0.40852290932393465,4.0,4,
001183,2006-01-31,2005,-0.501,28.847,12.941,4899,CEO,MALE,2000-11-03,0,,,,-0.017367490553610428,3.3620060014119937,0.44860817416022464,5.0,4,
001183,2006-01-31,2005,-0.501,28.847,12.941,4899,CEO,MALE,2000-11-03,0,,,,-0.017367490553610428,3.3620060014119937,0.44860817416022464,5.0,4,
001183,2007-01-31,2006,-7.58,22.078,13.896,4899,CEO,MALE,2000-11-03,0,,,,-0.3433282000181176,3.09458163759616,0.6294048373946916,6.0,4,
001183,2007-01-31,2006,-7.58,22.078,13.896,4899,CEO,MALE,2000-11-03,0,,,,-0.3433282000181176,3.09458163759616,0.6294048373946916,6.0,4,
001183,2008-01-31,2007,-11.813,13.553,16.198,4899,CEO,MALE,2000-11-03,0,,,,-0.8716151405592858,2.6066079250338787,1.1951597432302812,7.0,4,
001183,2008-01-31,2007,-11.813,13.553,16.198,4899,CEO,MALE,2000-11-03,0,,,,-0.8716151405592858,2.6066079250338787,1.1951597432302812,7.0,4,
001186,2000-12-31,2000,-5.169,364.752,180.666,1040,,,,,,,,-0.01417127253585998,5.899217670595538,0.4953118831425187,,1,
001186,2000-12-31,2000,,,,1040,,,,,,,,,,,,1,
001186,2001-12-31,2001,-7.655,395.512,147.266,1040,,,,,,,,-0.01935465927708894,5.980181128087495,0.3723426849248569,,1,
001186,2001-12-31,2001,,,,1040,,,,,,,,,,,,1,
001186,2002-12-31,2002,4.023,593.807,143.75,1040,,,,,,,,0.006774928554227215,6.386554350741146,0.2420820232836595,,1,
001186,2002-12-31,2002,,,,1040,,,,,,,,,,,,1,
001186,2003-12-31,2003,-7.462,631.756,0.0,1040,,,,,,,,-0.01181152216995169,6.4485032436509835,0.0,,1,
001186,2003-12-31,2003,,,,1040,,,,,,,,,,,,1,
001186,2004-12-31,2004,47.879,718.164,141.495,1040,,,,,,,,0.06666861608212052,6.576697955222384,0.19702324260196835,,1,
001186,2004-12-31,2004,,,,1040,,,,,,,,,,,,1,
001186,2005-12-31,2005,36.994,976.069,131.056,1040,,,,,,,,0.03790100904751611,6.883533280635508,0.13426919613265048,,1,
001186,2005-12-31,2005,,,,1040,,,,,,,,,,,,1,
001186,2006-12-31,2006,161.337,1521.488,0.0,1040,,,,,,,,0.10603895660038067,7.32744408235226,0.0,,1,
001186,2007-12-31,2007,139.345,2735.498,6.465,1040,,,,,,,,0.05093953642079065,7.914068782375849,0.0023633722269217525,,1,
001186,2007-12-31,2007,,,,1040,,,,,,,,,,,,1,
001186,2008-12-31,2008,73.167,3378.824,212.079,1040,,,,,,,,0.021654575674850185,8.125282998941646,0.0627671047678127,,1,
001186,2008-12-31,2008,,,,1040,,,,,,,,,,,,1,
001186,2009-12-31,2009,86.538,4247.357,736.981,1040,,,,,,,,0.020374552927856074,8.354052186116485,0.17351520015859273,,1,
001186,2009-12-31,2009,,,,1040,,,,,,,,,,,,1,
001186,2010-12-31,2010,332.116,5500.351,688.019,1040,,,,,,,,0.06038087387513997,8.612567187366087,0.12508638085096752,,1,
001186,2010-12-31,2010,,,,1040,,,,,,,,,,,,1,
001448,2000-12-31,2000,286.0,28326.0,1811.0,6153,,,,,,,,0.010096730918590695,10.251535389774341,0.06393419473275436,,6,
001448,2000-12-31,2000,,,,6153,,,,,,,,,,,,6,
001193,2000-06-30,2000,-9.377,1572.659,700.087,5172,,,,,,,,-0.005962513170369419,7.360523096340617,0.4451613477556164,,5,
001193,2000-06-30,2000,-9.377,1649.67,,5172,,,,,,,,-0.005684167136457595,7.40833054689196,,,5,
001193,2001-06-30,2001,-8.927,1599.905,702.905,5172,,,,,,,,-0.005579706295061269,7.377699531465108,0.4393417109140855,,5,
001193,2001-06-30,2001,-8.927,1642.797,419.988,5172,,,,,,,,-0.005434025019524628,7.404155555930261,0.25565422873306926,,5,
001193,2002-06-30,2002,-98.247,1574.36,405.592,5172,,,,,,,,-0.06240440559973577,7.361604119471173,0.25762341522904547,,5,
001193,2002-06-30,2002,-98.247,1574.36,405.592,5172,,,,,,,,-0.06240440559973577,7.361604119471173,0.25762341522904547,,5,
001209,2000-09-30,2000,124.2,8270.5,2615.8,2810,CEO,MALE,1992-05-01,0,,,,0.015017229913548154,9.020450245682275,0.3162807569070794,8.0,2,
001209,2001-09-30,2001,465.6,8084.1,2027.5,2810,,MALE,1992-05-01,0,,,,0.05759453742531636,8.997654448560807,0.25080095496097277,9.0,2,
001209,2002-09-30,2002,525.4,8495.0,2041.0,2810,,MALE,,0,,,,0.0618481459682166,9.047233034106032,0.24025897586815775,,2,
001209,2003-09-30,2003,397.3,9431.9,2168.6,2810,,MALE,,0,,,,0.042123008089568384,9.151852839955744,0.22992186091879685,,2,
001209,2003-09-30,2003,,,,2810,,MALE,,0,,,,,,,,2,
